CT_ID_10,TotalPop,PopDen,SexRatio,AgeU18,Age1834,Age3564,AgeO65,ForBorn,White,Black,Asian,Hispanic,TwoOrMore,EthHet,MedHouseIncome,PubAssist,GINI,FamPovPer,UnempRate,TotalHouseH,FamHousePer,FemHeadPer,SameSexCoupPer,GrandHeadPer,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,CommuteLess10,Commute1030,Commute3060,Commute6090,CommuteOver90,ByAuto,ByPubTrans,ByBike,ByWalk,TotalHouseUnits,VacantUnitPer,RentersPer,HomeOwnPer,MedGrossRent,MedHomeVal,MedYrBuiltRaw,MedYrBuilt,MedYrMovedInraw,MedYrRentMovedIn,MedYrOwnMovedIn
25001010100,2962,306.2765457,0.857053292,0.064483457,0.079675895,0.559419311,0.296421337,0.089466577,0.845712357,0.029709656,0.029709656,0.055367995,0.039500338,0.279939668,42228,0.011653718,0.5224,0.076677316,0.089255259,1802,0.347391787,0.207667732,0.71291866,0,0.067357513,0.188749075,0.246854182,0.275721688,0.133234641,0.045891932,0.04219097,0.434558824,0.470588235,0.036029412,0.027205882,0.031617647,0.519897304,0.012195122,0.092426187,0.216944801,4507,0.600177502,0.332408435,0.667591565,1064,490400,1950,1950 to 1959,2003,2009,1999
25001010206,3168,160.0601981,1.235709245,0.126262626,0.085858586,0.407828283,0.380050505,0.067866162,0.925189394,0.024621212,0.018308081,0.003156566,0.028724747,0.143073232,48452,0.035851472,0.4782,0.017977528,0.116009281,1562,0.56978233,0.213483146,0.301724138,0.008988764,0.03378119,0.206525912,0.217274472,0.257197697,0.218042226,0.042610365,0.024568138,0.308418568,0.487804878,0.160503541,0.007081039,0.036191975,0.748982361,0.024423338,0.03256445,0.045454545,4497,0.652657327,0.160051216,0.839948784,918,485300,1976,1970 to 1979,1998,2009,1996
25001010208,1589,75.82771727,0.92140266,0.103838892,0.098804279,0.44870988,0.348646948,0.097545626,0.964757709,0.006922593,0,0.018879799,0.00377596,0.068838193,62051,0,0.3865,0.113924051,0.04587156,820,0.57804878,0.132911392,1,0,0.055810398,0.201834862,0.20412844,0.27675841,0.2117737,0.032110092,0.017584098,0.249554367,0.573975045,0.128342246,0.023172906,0.024955437,0.701643489,0,0,0.007585335,3279,0.749923757,0.170731707,0.829268293,931,540500,1974,1970 to 1979,1998,2004,1996
25001010304,2107,297.454127,1.227272727,0.083531087,0.118652112,0.361651637,0.436165164,0.042240152,0.97247271,0,0.016611296,0.010915994,0,0.053901734,61138,0.040552995,0.4316,0.028169014,0.070907195,1085,0.588940092,0.086071987,0.736111111,0,0.029361942,0.175607002,0.273291925,0.302653868,0.1648786,0.040090344,0.014116318,0.162127108,0.627756161,0.186770428,0,0.023346304,0.894674556,0,0.017751479,0,2716,0.600515464,0.188018433,0.811981567,980,480500,1975,1970 to 1979,1999,2011,1997
25001010306,2817,409.7438668,1.099105812,0.11856585,0.161164359,0.418175364,0.302094427,0.052538161,0.916932907,0.025204118,0.007454739,0.018814341,0.016684416,0.158189243,55455,0.010558069,0.4241,0.047029703,0.094109195,1326,0.609351433,0.086633663,0,0.065594059,0.041740675,0.247779751,0.243339254,0.280639432,0.156305506,0.001776199,0.028419183,0.241025641,0.472649573,0.221367521,0.052136752,0.012820513,0.844992051,0.011923688,0.018282989,0.042130366,3308,0.599153567,0.124434389,0.875565611,1081,422300,1978,1970 to 1979,2001,2006,2000
25001010400,3081,514.497443,1.355504587,0.102564103,0.104511522,0.462836741,0.330087634,0.083739046,0.917883804,0.051282051,0.005517689,0.025316456,0,0.154188106,46741,0.011889036,0.4406,0.02804878,0.04234122,1514,0.541611625,0.196341463,0.653846154,0.009756098,0.016994979,0.206257242,0.305523368,0.291232136,0.132483584,0.027809965,0.019698725,0.319587629,0.486745214,0.142120766,0.006627393,0.044918999,0.809849521,0.006155951,0,0.10123119,2466,0.386050284,0.264861295,0.735138705,1091,465700,1978,1970 to 1979,2004,2011,2001
25001010500,2766,339.6124555,1.167711599,0.13593637,0.077006508,0.33911786,0.447939262,0.062183659,0.977946493,0.002892263,0.008315257,0.010845987,0,0.043425512,68508,0.049373618,0.5079,0.065468549,0.021575985,1357,0.574060427,0.150192555,0.261682243,0,0.026431718,0.139647577,0.211894273,0.329955947,0.192511013,0.06784141,0.031718062,0.283687943,0.510638298,0.145390071,0.042553191,0.017730496,0.8,0.01,0.019,0.008,2901,0.532230265,0.196020634,0.803979366,412,767500,1973,1970 to 1979,2003,2007,2002
25001010600,3238,570.2364792,1.06505102,0.117665225,0.123533045,0.341877702,0.416924027,0.092032119,0.873069796,0.05558987,0.006485485,0.061148857,0.003705991,0.230877653,66852,0.016039052,0.4894,0.062098501,0.074257426,1434,0.651324965,0.084582441,0,0.009635974,0.027831465,0.172400464,0.258600696,0.336683417,0.150753769,0.031310398,0.022419791,0.241350211,0.514767932,0.194936709,0.026160338,0.02278481,0.873328088,0,0,0.023603462,2803,0.48840528,0.239888424,0.760111576,897,602600,1971,1970 to 1979,2002,2011,1998
25001010700,2904,277.8537961,1.096750903,0.160812672,0.112947658,0.370179063,0.356060606,0.050964187,0.945247934,0.022038567,0.007575758,0.002410468,0.022727273,0.105957443,64375,0.005231689,0.6119,0.118081181,0.055959302,1338,0.607623318,0.109471095,0,0.017220172,0.042753313,0.214621633,0.255664814,0.288584865,0.172295853,0.016673792,0.009405729,0.247892074,0.42074199,0.18296796,0.10539629,0.043001686,0.840784314,0.030588235,0,0.043921569,4262,0.686062881,0.160687593,0.839312407,1282,556300,1968,1960 to 1969,2002,2011,2001
25001010800,4860,445.0757017,1.101167315,0.139300412,0.117489712,0.440740741,0.302469136,0.02037037,0.977983539,0.006584362,0,0.004115226,0.011316872,0.043487908,76768,0.014181153,0.448,0.01951952,0.071053694,2186,0.609332113,0.135135135,0,0,0.014485388,0.165946633,0.222617535,0.389072427,0.114358323,0.069123253,0.024396442,0.147532468,0.603636364,0.154285714,0.054545455,0.04,0.815640017,0.005242464,0,0.020096112,3663,0.403221403,0.107502287,0.892497713,872,452900,1975,1970 to 1979,2000,,1998
25001010900,5019,419.5226465,1.094741235,0.194859534,0.107790396,0.414624427,0.282725643,0.048017533,0.937437737,0.01175533,0.011157601,0.02769476,0.011954573,0.12018081,65231,0.018624642,0.4765,0.031316726,0.024807528,2094,0.670964661,0.109608541,0.580645161,0.027046263,0.014929352,0.251666222,0.306851506,0.247933884,0.123966942,0.022394028,0.032258065,0.174733785,0.559051307,0.196999032,0.013552759,0.055663117,0.844069303,0.023989338,0.006663705,0.019991115,4045,0.482323857,0.207258835,0.792741165,1129,397400,1984,1980 to 1989,2003,2012,1999
25001011002,4192,506.1163117,1.043881034,0.185353053,0.166507634,0.367604962,0.280534351,0.041030534,0.960877863,0.003339695,0,0.020753817,0.011450382,0.076271859,60044,0.013888889,0.4681,0.022381379,0.062913907,1728,0.646412037,0.140555058,0.082568807,0,0.05664,0.22848,0.3344,0.22016,0.11904,0.02624,0.01504,0.208946772,0.566251416,0.144394111,0.06002265,0.020385051,0.879851143,0.011164274,0.008506114,0.039340776,3407,0.492808923,0.1875,0.8125,1005,384000,1973,1970 to 1979,2001,2008,1999
25001011100,4525,609.8146665,1.163001912,0.156906077,0.161546961,0.389834254,0.291712707,0.048618785,0.942541436,0.002872928,0.034696133,0.017016575,0,0.110114001,79766,0.020902613,0.4499,0.021853806,0.043103448,2105,0.6304038,0.102486812,0.483870968,0.041446873,0.06993205,0.184597961,0.307191393,0.265571914,0.133352208,0.028312571,0.011041903,0.161863593,0.734870317,0.063880884,0.011527378,0.027857829,0.935701439,0.00044964,0,0,3066,0.313437704,0.133016627,0.866983373,1135,382200,1981,1980 to 1989,2001,2011,1999
25001011200,3450,665.8496586,1.165725047,0.11884058,0.151594203,0.380289855,0.349275362,0.084057971,0.92057971,0.047246377,0,0.017101449,0.008115942,0.150008318,68617,0.029823494,0.4729,0.053905391,0.054341037,1643,0.553256239,0.125412541,0.131147541,0.02530253,0.031467252,0.203073546,0.235272594,0.244420051,0.210391511,0.049762166,0.02561288,0.26203966,0.517705382,0.175637394,0.012747875,0.031869688,0.895333333,0.005333333,0,0,3645,0.549245542,0.139987827,0.860012173,1000,353900,1964,1960 to 1969,2003,2008,2002
25001011300,2804,557.4257876,0.995729537,0.092724679,0.117689016,0.344507846,0.445078459,0.044935806,0.919044223,0,0.005349501,0.048858773,0,0.15294192,69148,0,0.4583,0.04185022,0.083333333,1277,0.711041504,0.02092511,0,0.063876652,0.034354305,0.223509934,0.244619205,0.248344371,0.196192053,0.040976821,0.012003311,0.185436893,0.396116505,0.276699029,0.030097087,0.111650485,0.902790279,0,0,0.00990099,2830,0.548763251,0.092404072,0.907595928,1184,543500,1974,1970 to 1979,2002,2010,2001
25001011400,3148,534.6316291,1.184594032,0.098792884,0.129288437,0.289390089,0.48252859,0.028589581,0.963151207,0,0,0.036848793,0,0.070981919,61108,0.023824855,0.4854,0.099164927,0.060144346,1553,0.616870573,0.094989562,0,0.012526096,0.038911976,0.194559879,0.349074424,0.273139403,0.114091424,0.009066868,0.021156026,0.244951712,0.512730465,0.185250219,0,0.057067603,0.918314703,0.006018917,0,0.045571797,2841,0.453361492,0.135222151,0.864777849,1223,423500,1978,1970 to 1979,2001,2012,2000
25001011500,3912,907.234403,1.307964602,0.125,0.17791411,0.38599182,0.31109407,0.084100204,0.895961145,0.059304703,0.022750511,0.002811861,0.014570552,0.193211086,49335,0.01769437,0.43,0.053088803,0.100346021,1865,0.555495979,0.231660232,0.314606742,0.054054054,0.07872,0.33408,0.3072,0.17952,0.07488,0.01088,0.01472,0.116844603,0.711150652,0.119217082,0.027876631,0.024911032,0.943480694,0,0,0,2923,0.361956894,0.282037534,0.717962466,885,286100,1972,1970 to 1979,2003,2008,2000
25001011600,2313,945.6843258,1.213397129,0.114137484,0.129269347,0.456117596,0.300475573,0.116731518,0.841763943,0.072200605,0,0.058365759,0.022481626,0.282813975,46813,0.016241299,0.4175,0.041666667,0.068731118,1293,0.464037123,0.22,0,0,0.016853933,0.372829418,0.282431052,0.183350358,0.128192033,0.012257406,0.004085802,0.145648313,0.615452931,0.156305506,0.068383659,0.014209591,0.889939811,0.033533964,0,0.043852107,4921,0.737248527,0.323279196,0.676720804,972,314800,1960,1960 to 1969,2004,2010,2001
25001011700,1890,666.9341615,0.991570074,0.092592593,0.162962963,0.37989418,0.364550265,0.038095238,0.928571429,0.002645503,0.005291005,0.043386243,0.02010582,0.135837743,60903,0.038095238,0.5036,0.047244094,0.078313253,945,0.537566138,0.104330709,0,0.00984252,0.028717294,0.236758137,0.308232291,0.269304403,0.132099553,0.017868539,0.007019783,0.222857143,0.504,0.176,0.041142857,0.056,0.917410714,0.014508929,0.006696429,0.03125,2770,0.658844765,0.219047619,0.780952381,933,413900,1962,1960 to 1969,2002,2010,1998
25001011801,2439,689.7478324,1.412462908,0.067240672,0.069290693,0.312833128,0.550635506,0.079130791,0.912259123,0,0.079130791,0.008610086,0,0.161447478,55507,0.003018868,0.4417,0.022922636,0.039445629,1325,0.526792453,0.094555874,0.333333333,0,0.020417423,0.149274047,0.328493648,0.243647913,0.150181488,0.066696915,0.041288566,0.157552083,0.591145833,0.122395833,0.016927083,0.111979167,0.704772475,0.032186459,0,0.10099889,1662,0.20276775,0.110188679,0.889811321,865,376400,1983,1980 to 1989,2004,2008,2003
25001011802,4028,755.5820988,1.266741699,0.178500497,0.147219464,0.359731877,0.314548163,0.047418073,0.93346574,0.015392254,0.010178749,0.009433962,0.031529295,0.128212185,65806,0.009697661,0.4362,0.04109589,0.040214477,1753,0.624643468,0.207305936,0.041666667,0.010958904,0.039267016,0.270287958,0.274541885,0.274541885,0.10013089,0.029777487,0.01145288,0.132732733,0.541141141,0.246846847,0.00960961,0.06966967,0.927200903,0,0.00282167,0,2344,0.252133106,0.087849401,0.912150599,1428,334900,1977,1970 to 1979,2002,2011,2001
25001012001,5767,1445.898864,1.407933194,0.14981793,0.15467314,0.385469048,0.310039882,0.085486388,0.974163343,0.001213803,0.005722213,0.002427605,0.013872031,0.050965671,53739,0.016467066,0.3817,0.026785714,0.076072386,2672,0.54491018,0.14010989,0.168888889,0.009615385,0.049372023,0.275443915,0.373971416,0.174101343,0.107405803,0.013642269,0.006063231,0.114937926,0.671205447,0.106127353,0.07609131,0.031637966,0.893649004,0.015031943,0.001127396,0.020293123,3481,0.232404481,0.165419162,0.834580838,1225,291200,1972,1970 to 1979,2004,2012,2003
25001012002,2743,1230.918849,1.139625585,0.161866569,0.157856362,0.415603354,0.264673715,0.118118848,0.840320817,0.009843237,0.07218374,0.049216187,0.014582574,0.28613131,44835,0.066121842,0.4529,0.079681275,0.127159641,1346,0.559435364,0.172642762,0,0.017264276,0.08984375,0.35546875,0.265136719,0.1640625,0.110839844,0.011230469,0.003417969,0.188468158,0.65232358,0.089500861,0.039586919,0.030120482,0.8649722,0.006354249,0.012708499,0.038919778,3111,0.567341691,0.481426449,0.518573551,929,326900,1960,1960 to 1969,2005,2011,1997
25001012101,5585,1056.214875,1.037577526,0.166159355,0.210205909,0.41038496,0.213249776,0.095971352,0.872694718,0.043330349,0.049776186,0.027573859,0.00179051,0.233288424,67596,0.011358672,0.361,0.033721643,0.04822182,2289,0.712538226,0.187001839,0,0.011036174,0.091255659,0.305694544,0.343578747,0.163450083,0.076483202,0.005480105,0.01405766,0.158858753,0.635787249,0.132441,0.049313138,0.023599859,0.914148352,0.030906593,0,0.005494505,3163,0.276319949,0.20139799,0.79860201,1394,244200,1973,1970 to 1979,2004,2009,2003
25001012102,2986,790.6698233,1.220074349,0.126590757,0.180843938,0.419959812,0.272605492,0.09209645,0.866041527,0.031480241,0.052243804,0,0.041527127,0.246251653,65651,0.010452962,0.4122,0.045292014,0.09608091,1435,0.58466899,0.266984505,0,0.028605483,0.063388866,0.225518082,0.340105648,0.232019504,0.097927672,0.019097928,0.0219423,0.180193596,0.549516009,0.171258377,0.052122115,0.046909903,0.830496454,0.092907801,0,0.023404255,3465,0.585858586,0.282229965,0.717770035,1018,323900,1965,1960 to 1969,2005,2012,2002
25001012200,5016,273.7911522,1.060805259,0.177033493,0.147527911,0.400917065,0.274521531,0.01953748,0.965909091,0.009569378,0,0.009170654,0.015350877,0.066843954,87188,0.013113162,0.4803,0.062036413,0.037663986,2059,0.72025255,0.177343223,0,0.005394471,0.031125299,0.135408353,0.310720936,0.266560255,0.193402501,0.040702314,0.022080341,0.14713217,0.609476309,0.088778055,0.053865337,0.10074813,0.850686752,0,0,0.037660611,2680,0.231716418,0.191840699,0.808159301,1383,516100,1975,1970 to 1979,2001,2012,1997
25001012502,3390,1472.323073,1.073394495,0.115634218,0.259587021,0.41179941,0.212979351,0.189675516,0.756932153,0.058112094,0.015044248,0.125073746,0.027433628,0.407806928,57042,0.016404199,0.4559,0.029457364,0.055310817,1524,0.423228346,0.201550388,0.064285714,0.07751938,0.082964602,0.32079646,0.235619469,0.174778761,0.136061947,0.043510324,0.006268437,0.282693378,0.55703951,0.120200334,0.025598219,0.014468559,0.913343966,0.012759171,0.005316321,0.023923445,2707,0.437015146,0.43503937,0.56496063,1119,295300,1960,1960 to 1969,2005,2012,1995
25001012601,3832,2862.506594,1.032891247,0.182933194,0.281837161,0.361169102,0.174060543,0.159968685,0.790187891,0.074895616,0,0.064718163,0.032098121,0.365805302,64000,0.014195584,0.4059,0.089230769,0.089963834,1268,0.768927445,0.177435897,0,0,0.102870813,0.352870813,0.352073365,0.0976874,0.077352472,0.009170654,0.007974482,0.168991416,0.574570815,0.21083691,0,0.045600858,0.889843355,0.016675088,0.004547751,0.009095503,1386,0.085137085,0.255520505,0.744479495,1132,276900,1981,1980 to 1989,2003,2011,1999
25001012602,4278,3324.109047,1.174885613,0.259934549,0.231182796,0.392239364,0.116643291,0.161290323,0.660355306,0.177886863,0.017064049,0.079476391,0.018700327,0.525679455,37478,0.078125,0.4241,0.163198248,0.081779053,1664,0.548677885,0.384446878,0.112,0.090909091,0.148452801,0.489620055,0.231100666,0.101057579,0.029768899,0,0,0.238095238,0.56547619,0.154761905,0.033008658,0.008658009,0.922790202,0.020234292,0,0.025026624,2301,0.276836158,0.456129808,0.543870192,1259,197200,1974,1970 to 1979,2007,2012,2003
25001012700,3995,1077.093812,1.393648892,0.140926158,0.127909887,0.423028786,0.308135169,0.083854819,0.983979975,0,0,0.004005006,0.004505632,0.031767369,73646,0.0063593,0.4117,0.019736842,0.036188731,1887,0.644409115,0.090460526,0.451612903,0.065789474,0.022215366,0.253316878,0.345880901,0.265658747,0.077445233,0.020055538,0.015427337,0.191048035,0.549126638,0.137008734,0.085152838,0.037663755,0.883977901,0.005022602,0,0.022601708,3199,0.410128165,0.217806041,0.782193959,1254,360900,1971,1970 to 1979,2001,2010,1999
25001012800,4051,1342.797079,0.999506417,0.18217724,0.17279684,0.388546038,0.256479882,0.119476672,0.941989632,0,0.025425821,0,0.023697852,0.11200906,64144,0.014810427,0.4294,0.033488372,0.092788241,1688,0.636848341,0.104186047,0.073770492,0.024186047,0.018966645,0.232177894,0.323086985,0.241661216,0.121975147,0.040549379,0.021582734,0.162725225,0.685247748,0.11768018,0.019144144,0.015202703,0.913043478,0.013619696,0,0.003666841,2116,0.202268431,0.138033175,0.861966825,1488,350900,1978,1970 to 1979,1998,2011,1996
25001012900,3820,1623.504168,1.119866815,0.172251309,0.209685864,0.388743455,0.229319372,0.057853403,0.959162304,0,0.006020942,0.02486911,0.004188482,0.079352951,70404,0.005617978,0.3417,0.035087719,0.07436919,1602,0.640449438,0.156920078,0.081081081,0.007797271,0.049276361,0.268090972,0.312198484,0.243280496,0.101654032,0.013094418,0.012405238,0.14,0.654871795,0.14974359,0.037948718,0.017435897,0.939048563,0.018830525,0,0.003964321,1932,0.170807453,0.074282147,0.925717853,1554,304100,1980,1980 to 1989,2001,2012,2000
25001013002,2987,498.1938346,1.052920962,0.110478741,0.10378306,0.371275527,0.414462672,0.079678607,0.971878139,0.010378306,0,0.011047874,0,0.055223119,68289,0.006419401,0.5989,0.008429926,0.087903226,1402,0.676890157,0.051633298,0,0,0.019246191,0.176022454,0.282678428,0.317562149,0.146752205,0.038091419,0.019647153,0.283266129,0.439516129,0.143145161,0.094758065,0.039314516,0.828544949,0,0.024096386,0.060240964,2710,0.482656827,0.211840228,0.788159772,1663,533300,1973,1970 to 1979,2004,2011,2002
25001013100,5179,585.5402281,0.988099808,0.167213748,0.173199459,0.494690095,0.164896698,0.03282487,0.939177447,0.021432709,0,0.00231705,0.028383858,0.117480993,79659,0.007236545,0.3789,0.034482759,0.037037037,2211,0.708276798,0.125798212,0.100917431,0.010217114,0.025168203,0.251931224,0.303762771,0.268626962,0.126837777,0.01968602,0.003987042,0.104601006,0.671818835,0.172897196,0.028037383,0.022645579,0.904076739,0.025693731,0,0.023295649,2628,0.158675799,0.092718227,0.907281773,2083,328400,1979,1970 to 1979,2002,2011,2001
25001013200,4882,647.5912623,1.122608696,0.179229824,0.105694388,0.467021712,0.248054076,0.088078656,0.941622286,0.008193363,0.004916018,0.034207292,0.008807866,0.112086033,70929,0.028037383,0.4948,0.062543921,0.069982394,2140,0.664953271,0.108924807,0.470588235,0.037947997,0.039009954,0.209039548,0.260694108,0.241323648,0.188592951,0.0322841,0.02905569,0.112100576,0.530120482,0.259821896,0.067050812,0.030906234,0.890776699,0.016019417,0,0.017475728,2876,0.255910987,0.077102804,0.922897196,1929,373700,1981,1980 to 1989,2000,2012,1999
25001013300,3285,668.5762822,1.192923899,0.113850837,0.151598174,0.451750381,0.282800609,0.080669711,0.925722983,0,0.048097412,0.026179604,0,0.140038226,68295,0.014524328,0.4623,0.039488966,0.080191184,1377,0.625272331,0.175377468,0,0,0.065292096,0.264986636,0.250095456,0.26078656,0.127911417,0.009163803,0.021764032,0.156875403,0.4854745,0.266623628,0.032924467,0.058102001,0.893388922,0.010125074,0.004764741,0.014294223,2025,0.32,0.221496006,0.778503994,962,338400,1969,1960 to 1969,2003,2010,2001
25001013400,3848,461.0759982,1.055555556,0.206600832,0.110706861,0.43035343,0.252338877,0.023908524,0.956600832,0,0,0.014293139,0.029106029,0.084710555,87969,0.011650485,0.4425,0.042464613,0.071092525,1545,0.777346278,0.102414654,0,0,0.011232011,0.174447174,0.248859249,0.332046332,0.144612145,0.061425061,0.027378027,0.114302462,0.456037515,0.258499414,0.113130129,0.058030481,0.941742081,0.018099548,0,0.005090498,2346,0.341432225,0.107443366,0.892556634,1589,491800,1978,1970 to 1979,2000,2010,1999
25001013500,6702,734.6748678,1.198818898,0.224112205,0.140704267,0.461056401,0.174127126,0.021038496,0.967024769,0.000149209,0.004625485,0.008355715,0.012384363,0.064771861,97689,0.007389163,0.3332,0.031958763,0.074352332,2436,0.796387521,0.140206186,0,0.039690722,0.020420666,0.20767817,0.291607106,0.28772718,0.151725546,0.030018379,0.010822953,0.073918269,0.4921875,0.304387019,0.054086538,0.075420673,0.921193358,0.006754855,0,0,2774,0.12184571,0.077175698,0.922824302,1556,340300,1984,1980 to 1989,2000,2011,1999
25001013600,6657,922.831942,0.963716814,0.262280306,0.191077062,0.43052426,0.116118372,0.021030494,0.950878774,0,0,0.033348355,0.005708277,0.094717444,93003,0.006018519,0.3799,0.031360947,0.033889188,2160,0.782407407,0.095266272,0,0.173964497,0.020689655,0.275148633,0.388109394,0.213555291,0.094411415,0.008085612,0,0.131981188,0.534685479,0.271898883,0.043503821,0.017930629,0.946765884,0.007155123,0,0.004006869,2373,0.089759798,0.201388889,0.798611111,1371,330300,1982,1980 to 1989,2003,2012,2000
25001013700,4407,832.2381804,0.900388098,0.178352621,0.189244384,0.456773315,0.17562968,0.049239846,0.92398457,0.039028818,0.001588382,0.015203086,0.017926027,0.144495609,72031,0.007575758,0.4626,0.060546875,0.061723281,1848,0.554112554,0.190429688,0.027472527,0.05078125,0.06200318,0.366931638,0.273767886,0.181558029,0.095389507,0.014308426,0.006041335,0.145833333,0.487215909,0.252367424,0.085700758,0.028882576,0.911060948,0.001805869,0,0.040632054,2349,0.213282248,0.29491342,0.70508658,1120,292100,1957,1950 to 1959,2004,2011,2001
25001013800,4951,1021.740132,0.809576023,0.185821046,0.210462533,0.430014139,0.173702282,0.016966269,0.91617855,0.01333064,0.017168249,0.025449404,0.026055342,0.159496738,73729,0.024606299,0.4042,0.110223642,0.068916519,2032,0.616141732,0.122204473,0,0.007188498,0.033248802,0.269089884,0.352211891,0.189349112,0.127923359,0.016906171,0.011270781,0.162151067,0.491789819,0.250821018,0.085385878,0.009852217,0.931469082,0.010240252,0,0.017723513,2464,0.175324675,0.237204724,0.762795276,1174,350300,1980,1980 to 1989,2005,2012,2002
25001013900,5564,918.8990346,1.125286478,0.183501078,0.142343638,0.42325665,0.250898634,0.055355859,0.905463695,0.02030913,0,0.052839684,0.021387491,0.176931004,72344,0.01426102,0.4146,0.071287129,0.024142757,2314,0.654710458,0.106930693,0.128,0.017821782,0.022648941,0.269325455,0.30699163,0.235844412,0.13244707,0.021664205,0.011078287,0.18719024,0.505528021,0.247045368,0.054136485,0.006099886,0.942279412,0.004779412,0.006617647,0.005147059,3090,0.251132686,0.146499568,0.853500432,1250,359700,1974,1970 to 1979,2003,2013,2000
25001014002,4118,548.4311359,1.084008097,0.131131617,0.176784847,0.392909179,0.299174356,0.049781447,0.918406994,0.029140359,0.00728509,0.035454104,0.009713453,0.154369367,62543,0.013471503,0.429,0.04456328,0.027247956,1930,0.58134715,0.205882353,0.116883117,0.006238859,0.032328939,0.262711864,0.350596359,0.206214689,0.118644068,0.020401758,0.009102323,0.208169291,0.530019685,0.18503937,0.032972441,0.043799213,0.926498127,0.005617978,0,0.005149813,3195,0.395931142,0.24507772,0.75492228,1080,322200,1970,1970 to 1979,2003,2011,2000
25001014100,756,23.80683418,0.830508475,0.375661376,0.394179894,0.224867725,0.005291005,0.034391534,0.75,0.056878307,0.023809524,0.150793651,0.011904762,0.41095924,44405,0.030434783,0.2958,0.078703704,0,230,0.939130435,0.152777778,0,0,0.025380711,0.195431472,0.487309645,0.21319797,0.078680203,0,0,0.387323944,0.503521127,0.073943662,0,0.035211268,0.886597938,0.034364261,0,0.054982818,412,0.441747573,0.952173913,0.047826087,1069,,1956,1950 to 1959,2013,,
25001014300,4175,679.4970267,1.016908213,0.155449102,0.125508982,0.367185629,0.351856287,0.070419162,0.940598802,0.00239521,0.014610778,0.020838323,0.021556886,0.114620445,86510,0.00689259,0.458,0.011006289,0.055009823,1741,0.730614589,0.066823899,0,0.014150943,0.052452947,0.181116939,0.203949398,0.303918544,0.177722925,0.028694847,0.0521444,0.142448513,0.631006865,0.120709382,0.061212815,0.044622426,0.867647059,0.028886555,0,0.021533613,3680,0.526902174,0.107409535,0.892590465,1393,492300,1971,1970 to 1979,1998,2011,1996
25001014402,6937,437.6487068,1.067660209,0.201816347,0.193743693,0.406227476,0.198212484,0.070203258,0.860890875,0.034164624,0.013838835,0.037768488,0.024938734,0.256081708,84583,0.069104058,0.4142,0.047670059,0.048096708,2489,0.750100442,0.116229245,0,0.048741296,0.043017207,0.31472589,0.305322129,0.181272509,0.083433373,0.019007603,0.053221289,0.141937372,0.580040972,0.174422008,0.065261926,0.038337723,0.915446256,0.006079027,0.014092291,0.008565902,3476,0.283947066,0.094415428,0.905584572,1545,337400,1980,1980 to 1989,2000,2011,1998
25001014500,5328,795.7037423,0.87012987,0.17454955,0.210397898,0.42774024,0.187312312,0.037912913,0.902402402,0.029842342,0.002064565,0.028903904,0.022147147,0.183939641,69236,0.049554014,0.3949,0.100833965,0.086823289,2018,0.653617443,0.13040182,0,0.011372252,0.083024855,0.371496563,0.245637229,0.169487044,0.078794289,0.016922263,0.034637758,0.11793412,0.595363969,0.184627898,0.064253762,0.037820252,0.874951905,0.027702963,0,0.022316275,3076,0.343953186,0.116451933,0.883548067,1542,324600,1980,1980 to 1989,2001,2008,2000
25001014600,4166,872.3341917,1.089267803,0.166346615,0.152424388,0.378540566,0.30268843,0.090494479,0.797647624,0.07081133,0.016322612,0.015602496,0.041046567,0.358234159,64357,0.018575851,0.4053,0.042218543,0.091339328,1938,0.623323013,0.160596026,0,0.054635762,0.101627264,0.256677924,0.272336506,0.220755296,0.107153823,0.018728892,0.022720295,0.129983616,0.684871655,0.119606772,0.022938285,0.042599672,0.936382755,0.019453207,0.006309148,0.000525762,2694,0.280623608,0.260577915,0.739422085,1215,334600,1976,1970 to 1979,2002,2009,1999
25001014700,3653,1506.780158,0.960815888,0.16342732,0.13139885,0.387079113,0.318094717,0.058034492,0.866137421,0.030659732,0.029564741,0.035860936,0.012318642,0.246705868,61875,0,0.4316,0.029682702,0.053694843,1723,0.567034243,0.17604913,0,0.058341863,0.035045108,0.268216516,0.289035392,0.216169327,0.145385149,0.020471895,0.025676613,0.229508197,0.525197328,0.123254402,0.061930783,0.06010929,0.868528214,0.04072135,0.006980803,0.029668412,3190,0.459874608,0.231572838,0.768427162,1285,333500,1968,1960 to 1969,2003,2011,1999
25001014800,3517,1728.440157,1.210559397,0.107477964,0.13875462,0.31959056,0.434176855,0.17116861,0.809212397,0.059141314,0.080181973,0.004833665,0.017344328,0.335225089,36066,0.013763896,0.5773,0.019354839,0.044849334,1889,0.410269984,0.073548387,0,0.046451613,0.056979096,0.283884019,0.255900202,0.196898179,0.102494943,0.032703978,0.071139582,0.30703125,0.36484375,0.18671875,0.046875,0.09453125,0.793745346,0.037230082,0.025316456,0.079672375,2804,0.326319544,0.524616199,0.475383801,837,451100,1966,1960 to 1969,2007,2011,1998
